name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
HoChiMinh,2015-12-11,34.0,25.5,29.0,39.3,25.5,32.1,22.9,70.8,0.1,100,4.17,rain,0,0,22.3,15.8,130.7,1009.8,42.2,10.0,192.2,16.5,7,,2015-12-11T06:00:58,2015-12-11T17:31:21,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2015-12-12,33.0,26.4,29.2,37.6,26.4,32.1,22.4,67.8,2.0,100,20.83,rain,0,0,22.7,14.1,128.3,1009.5,41.3,10.0,194.8,16.9,7,,2015-12-12T06:01:30,2015-12-12T17:31:44,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2015-12-13,33.4,25.0,29.0,36.6,25.0,31.1,21.4,64.5,0.7,100,20.83,rain,0,0,19.1,14.8,132.3,1010.0,38.4,10.4,206.8,17.7,7,,2015-12-13T06:02:02,2015-12-13T17:32:08,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2015-12-14,34.6,24.6,28.8,35.8,24.6,30.4,21.1,65.5,0.1,100,4.17,rain,0,0,22.0,14.0,111.0,1009.9,36.7,10.2,215.9,18.8,7,,2015-12-14T06:02:33,2015-12-14T17:32:33,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2015-12-15,34.0,24.0,28.9,35.1,24.0,29.8,20.1,61.5,0.0,0,0.0,,0,0,22.0,11.7,357.9,1010.2,42.6,10.3,228.4,19.7,8,,2015-12-15T06:03:05,2015-12-15T17:32:59,0.13,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2015-12-16,30.6,24.4,27.2,33.7,24.4,28.7,22.1,74.0,0.2,100,8.33,rain,0,0,20.9,8.6,302.8,1010.9,63.5,6.6,221.7,19.1,8,,2015-12-16T06:03:37,2015-12-16T17:33:25,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2015-12-17,32.6,23.0,27.3,33.0,23.0,27.6,17.8,57.7,0.5,100,4.17,rain,0,0,23.0,17.6,30.7,1012.2,50.8,9.4,223.7,19.5,8,,2015-12-17T06:04:08,2015-12-17T17:33:52,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2015-12-18,31.0,22.0,26.5,31.6,22.0,26.8,17.3,58.2,0.0,0,0.0,,0,0,23.0,12.2,24.0,1013.1,37.2,10.1,238.1,20.5,8,,2015-12-18T06:04:39,2015-12-18T17:34:20,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2015-12-19,31.4,23.0,26.5,32.4,23.0,27.0,18.2,60.9,0.0,0,0.0,,0,0,24.8,16.2,6.2,1012.8,57.0,9.4,193.0,16.6,8,,2015-12-19T06:05:10,2015-12-19T17:34:48,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2015-12-20,28.0,23.0,25.4,29.6,23.0,25.8,19.7,70.9,0.1,100,4.17,rain,0,0,27.7,13.0,355.2,1012.1,80.8,9.5,82.0,7.0,3,,2015-12-20T06:05:41,2015-12-20T17:35:16,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2015-12-21,29.9,23.0,26.2,33.2,23.0,27.3,21.6,76.4,0.5,100,8.33,rain,0,0,43.6,11.2,356.6,1011.1,84.9,9.5,76.7,6.7,3,,2015-12-21T06:06:12,2015-12-21T17:35:45,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2015-12-22,31.6,25.0,27.0,37.0,25.0,28.8,22.8,78.3,1.0,100,4.17,rain,0,0,40.3,22.3,89.0,1012.3,77.3,9.4,112.6,9.7,5,,2015-12-22T06:06:42,2015-12-22T17:36:15,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2015-12-23,32.4,25.0,28.3,36.3,25.0,30.1,21.6,67.9,0.0,0,0.0,,0,0,42.8,23.4,107.0,1012.2,53.1,10.3,221.0,18.9,8,,2015-12-23T06:07:11,2015-12-23T17:36:45,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2015-12-24,34.0,23.4,28.3,36.8,23.4,29.8,21.0,66.2,0.0,0,0.0,,0,0,42.5,15.8,115.3,1012.1,31.0,9.9,234.1,20.3,8,,2015-12-24T06:07:40,2015-12-24T17:37:16,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2015-12-25,34.0,23.4,28.7,35.4,23.4,29.7,20.3,63.0,0.0,0,0.0,,0,0,25.9,15.5,101.9,1012.4,41.7,10.2,232.2,20.0,8,,2015-12-25T06:08:09,2015-12-25T17:37:47,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2015-12-26,33.6,23.4,28.5,34.3,23.4,29.5,19.9,61.9,0.0,0,0.0,,0,0,20.9,16.6,89.8,1012.3,36.4,10.3,209.4,18.2,8,,2015-12-26T06:08:38,2015-12-26T17:38:18,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2015-12-27,34.4,23.4,28.8,34.5,23.4,29.4,18.9,57.9,0.0,0,0.0,,0,0,35.3,16.3,91.7,1014.2,25.1,9.7,241.8,20.9,9,,2015-12-27T06:09:05,2015-12-27T17:38:49,0.56,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2015-12-28,34.0,22.0,27.8,33.6,22.0,28.2,18.1,58.4,0.0,0,0.0,,0,0,21.6,18.2,64.0,1015.6,39.4,10.1,247.3,21.6,9,,2015-12-28T06:09:33,2015-12-28T17:39:21,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2015-12-29,33.6,22.6,27.7,33.9,22.6,28.3,19.1,61.4,0.0,0,0.0,,0,0,19.8,13.3,128.7,1014.6,35.8,10.2,245.4,21.3,9,,2015-12-29T06:09:59,2015-12-29T17:39:53,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2015-12-30,33.0,22.0,27.8,32.8,22.0,28.3,18.4,58.7,0.0,0,0.0,,0,0,19.1,13.3,92.6,1013.6,25.1,9.9,248.7,21.7,9,,2015-12-30T06:10:25,2015-12-30T17:40:25,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2015-12-31,33.0,23.0,28.2,33.7,23.0,28.7,18.8,58.9,0.0,0,0.0,,0,0,28.1,14.0,48.6,1013.9,40.9,9.4,222.6,19.1,8,,2015-12-31T06:10:51,2015-12-31T17:40:58,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-01,34.0,23.0,27.8,34.1,23.0,28.3,17.7,55.9,0.0,0,0.0,,0,0,38.9,13.0,58.4,1014.9,18.5,10.5,244.4,21.0,9,,2016-01-01T06:11:16,2016-01-01T17:41:30,0.72,Clear,Clear conditions throughout the day.,clear-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-02,33.0,23.0,28.2,34.6,23.0,29.4,19.6,61.1,0.0,0,0.0,,0,0,20.5,11.2,202.9,1013.9,23.0,10.3,205.9,17.9,8,,2016-01-02T06:11:40,2016-01-02T17:42:03,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-03,33.0,24.0,27.7,36.1,24.0,29.6,22.8,76.3,0.7,100,16.67,rain,0,0,21.2,16.6,158.8,1013.4,48.0,9.5,189.4,16.3,7,,2016-01-03T06:12:03,2016-01-03T17:42:36,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-04,33.0,25.9,28.7,36.3,25.9,30.4,21.1,64.4,0.0,0,0.0,,0,0,37.1,17.3,131.6,1013.6,54.1,10.3,181.3,15.3,7,,2016-01-04T06:12:26,2016-01-04T17:43:08,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-05,33.0,25.9,28.5,36.1,25.9,30.2,21.3,66.1,0.1,100,4.17,rain,0,0,26.3,18.4,133.7,1012.9,43.2,10.3,208.3,18.0,8,,2016-01-05T06:12:48,2016-01-05T17:43:41,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-06,33.0,25.9,28.2,36.1,25.9,29.9,21.5,67.6,0.0,0,0.0,,0,0,25.9,19.3,138.0,1013.2,40.2,10.2,204.1,17.6,8,,2016-01-06T06:13:09,2016-01-06T17:44:14,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-07,34.0,24.9,28.6,36.5,24.9,30.3,21.1,65.4,0.1,100,4.17,rain,0,0,23.0,18.4,116.8,1013.4,33.9,9.8,220.8,18.9,8,,2016-01-07T06:13:29,2016-01-07T17:44:47,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-08,33.0,25.0,28.2,36.1,25.0,29.9,21.2,66.5,0.2,100,8.33,rain,0,0,25.2,18.4,120.2,1012.7,41.6,10.1,189.8,16.3,6,,2016-01-08T06:13:48,2016-01-08T17:45:19,0.94,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-09,33.0,24.0,28.1,35.3,24.0,29.4,20.5,64.4,0.0,0,0.0,,0,0,25.6,20.5,124.1,1012.3,33.1,10.2,215.2,18.6,8,,2016-01-09T06:14:07,2016-01-09T17:45:52,0.97,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-10,33.0,25.0,28.3,35.3,25.0,29.5,20.3,63.0,0.0,0,0.0,,0,0,27.0,17.3,129.4,1012.2,32.2,10.4,219.0,18.9,8,,2016-01-10T06:14:25,2016-01-10T17:46:24,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-11,33.0,24.9,28.4,35.2,24.9,29.8,20.8,64.9,0.1,100,4.17,rain,0,0,20.9,13.0,138.2,1012.2,41.5,10.1,203.2,17.5,8,,2016-01-11T06:14:41,2016-01-11T17:46:56,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-12,33.0,24.9,28.1,36.1,24.9,29.8,21.6,69.1,0.1,100,4.17,rain,0,0,29.5,20.5,128.0,1011.4,39.0,10.3,205.7,17.7,7,,2016-01-12T06:14:57,2016-01-12T17:47:28,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-13,34.9,23.9,28.7,37.1,23.9,30.2,20.4,62.2,0.0,0,0.0,,0,0,34.6,22.3,120.8,1010.7,39.8,10.0,231.7,20.1,8,,2016-01-13T06:15:12,2016-01-13T17:48:00,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-14,35.0,24.0,29.2,36.9,24.0,30.7,20.3,60.3,0.0,0,0.0,,0,0,35.3,19.3,116.2,1010.7,29.0,10.4,226.2,19.6,8,,2016-01-14T06:15:26,2016-01-14T17:48:31,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-15,34.0,25.9,29.0,37.3,25.9,31.2,21.7,65.6,0.3,100,12.5,rain,0,0,46.4,18.4,125.0,1009.2,35.1,10.4,212.6,18.3,8,,2016-01-15T06:15:39,2016-01-15T17:49:02,0.18,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-16,33.0,25.0,28.4,37.0,25.0,30.8,22.6,72.0,0.0,0,0.0,,0,0,25.6,17.7,142.7,1009.4,45.3,10.1,225.1,19.4,8,,2016-01-16T06:15:51,2016-01-16T17:49:33,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-17,32.0,25.0,28.2,35.9,25.0,30.2,22.2,71.1,0.0,0,0.0,,0,0,25.2,13.0,147.2,1009.5,47.2,10.1,203.2,17.5,7,,2016-01-17T06:16:02,2016-01-17T17:50:03,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-18,33.0,25.9,28.5,38.1,25.9,30.8,22.6,71.5,0.0,0,0.0,,0,0,25.6,22.3,141.2,1009.6,39.8,10.1,209.6,18.0,8,,2016-01-18T06:16:12,2016-01-18T17:50:33,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-19,34.0,26.0,29.1,38.3,26.0,31.4,21.8,65.8,0.0,0,0.0,,0,0,37.1,24.1,127.9,1010.5,42.1,10.3,223.2,19.2,8,,2016-01-19T06:16:21,2016-01-19T17:51:03,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-20,36.0,25.2,29.5,38.1,25.2,31.2,20.6,60.6,0.0,0,0.0,,0,0,35.3,20.5,118.6,1012.1,29.6,10.7,249.2,21.6,9,,2016-01-20T06:16:29,2016-01-20T17:51:32,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-21,35.0,25.0,29.1,35.7,25.0,29.9,18.8,55.9,0.0,0,0.0,,0,0,32.4,22.3,124.7,1011.8,35.1,10.3,250.3,21.4,9,,2016-01-21T06:16:36,2016-01-21T17:52:01,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-22,34.0,24.0,28.9,36.5,24.0,30.2,20.2,60.9,0.0,0,0.0,,0,0,38.9,18.4,123.0,1012.2,26.6,10.4,253.0,21.9,9,,2016-01-22T06:16:42,2016-01-22T17:52:29,0.43,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-23,35.0,24.0,29.0,37.3,24.0,31.1,21.2,64.2,0.0,0,0.0,,0,0,40.7,18.4,118.8,1012.6,35.6,10.1,245.9,21.3,9,,2016-01-23T06:16:47,2016-01-23T17:52:57,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-24,35.0,25.0,28.6,36.3,25.0,30.0,19.9,61.0,0.1,100,4.17,rain,0,0,31.0,22.3,51.5,1013.9,48.4,10.2,217.1,18.7,8,,2016-01-24T06:16:51,2016-01-24T17:53:25,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-25,32.0,22.0,26.8,31.6,22.0,26.9,15.1,49.5,0.0,0,0.0,,0,0,28.4,18.4,30.9,1014.9,41.0,10.3,223.8,19.4,9,,2016-01-25T06:16:53,2016-01-25T17:53:51,0.54,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-26,32.0,21.0,26.6,32.4,21.0,27.1,16.7,55.5,0.0,0,0.0,,0,0,24.5,13.0,335.6,1013.7,49.9,10.2,203.1,17.5,8,,2016-01-26T06:16:55,2016-01-26T17:54:18,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-27,33.0,25.0,28.6,35.4,25.0,29.8,19.4,58.0,0.0,0,0.0,,0,0,39.2,16.6,90.0,1012.7,69.7,9.0,216.9,18.7,8,,2016-01-27T06:16:56,2016-01-27T17:54:43,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-28,33.0,25.0,28.9,36.2,25.0,30.6,20.5,61.2,0.0,0,0.0,,0,0,42.5,16.6,116.2,1011.7,47.4,10.3,230.3,19.9,9,,2016-01-28T06:16:55,2016-01-28T17:55:08,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-29,34.0,25.0,29.1,38.3,25.0,31.3,21.2,63.5,0.3,100,12.5,rain,0,0,38.9,19.3,129.9,1011.7,37.5,10.2,220.3,19.1,8,,2016-01-29T06:16:54,2016-01-29T17:55:33,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-30,35.0,26.0,29.5,37.7,26.0,31.3,20.4,59.5,0.0,0,0.0,,0,0,27.7,22.3,117.4,1010.9,39.9,10.4,231.4,20.0,8,,2016-01-30T06:16:51,2016-01-30T17:55:57,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-01-31,35.0,25.0,29.6,35.7,25.0,30.6,18.8,54.0,0.0,0,0.0,,0,0,37.1,16.7,120.8,1010.6,39.3,10.1,237.3,20.5,8,,2016-01-31T06:16:48,2016-01-31T17:56:20,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-02-01,36.0,25.0,29.7,37.4,25.0,31.0,19.4,55.5,0.1,100,4.17,rain,0,0,42.5,16.6,85.4,1010.7,35.7,9.8,225.2,19.4,8,,2016-02-01T06:16:43,2016-02-01T17:56:43,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2016-02-02,35.0,24.0,28.8,35.7,24.0,30.0,20.0,60.9,0.0,0,0.0,,0,0,25.2,22.3,105.8,1010.5,33.9,9.9,234.1,20.1,9,,2016-02-02T06:16:38,2016-02-02T17:57:05,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-02-03,35.0,25.0,28.9,36.9,25.0,30.3,19.7,58.8,0.0,0,0.0,,0,0,38.9,14.8,67.5,1010.7,51.7,10.4,222.7,19.0,8,,2016-02-03T06:16:31,2016-02-03T17:57:27,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS,remote"
HoChiMinh,2016-02-04,34.8,24.0,28.8,36.8,24.0,30.0,19.3,57.6,0.0,0,0.0,,0,0,31.7,16.6,164.0,1010.6,37.2,10.1,198.5,17.4,7,,2016-02-04T06:16:23,2016-02-04T17:57:48,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-02-05,35.0,25.0,28.6,36.9,25.0,30.1,20.1,61.3,0.0,0,0.0,,0,0,32.4,20.5,78.8,1009.9,57.5,10.2,235.3,20.2,8,,2016-02-05T06:16:15,2016-02-05T17:58:08,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-02-06,34.0,23.0,27.7,35.3,23.0,28.4,18.7,59.5,0.2,100,8.33,rain,0,0,33.5,18.4,37.5,1011.1,40.6,10.3,223.3,19.3,9,,2016-02-06T06:16:05,2016-02-06T17:58:28,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2016-02-07,31.9,21.0,25.4,30.3,21.0,25.1,13.7,50.7,0.0,0,0.0,,0,0,35.3,16.6,24.7,1013.4,31.6,10.3,272.9,23.6,9,,2016-02-07T06:15:54,2016-02-07T17:58:47,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-02-08,31.0,18.0,24.1,29.8,18.0,23.9,12.7,50.6,0.0,0,0.0,,0,0,21.6,13.0,324.5,1013.3,28.1,10.1,275.6,23.7,9,,2016-02-08T06:15:43,2016-02-08T17:59:05,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-02-09,31.9,20.0,25.6,31.6,20.0,25.7,16.6,59.6,0.0,0,0.0,,0,0,22.0,13.0,241.8,1012.1,38.8,9.7,251.8,21.7,9,,2016-02-09T06:15:30,2016-02-09T17:59:23,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-02-10,34.0,21.9,27.4,33.7,21.9,27.7,17.8,59.4,0.0,0,0.0,,0,0,24.5,18.4,79.7,1011.6,28.1,9.9,264.4,22.8,9,,2016-02-10T06:15:17,2016-02-10T17:59:40,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-02-11,33.0,23.0,27.8,34.0,23.0,28.8,19.9,63.5,0.0,0,0.0,,0,0,25.2,17.3,119.4,1010.9,46.5,10.3,214.7,18.4,8,,2016-02-11T06:15:02,2016-02-11T17:59:57,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-02-12,34.0,25.0,28.2,36.5,25.0,29.4,20.8,65.6,0.0,0,0.0,,0,0,46.4,18.4,139.5,1011.0,33.6,10.3,270.2,23.2,9,,2016-02-12T06:14:47,2016-02-12T18:00:13,0.13,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-02-13,33.0,25.0,28.4,37.0,25.0,30.2,21.8,69.0,0.0,0,0.0,,0,0,27.7,18.4,148.5,1011.3,36.5,10.3,240.4,20.9,8,,2016-02-13T06:14:30,2016-02-13T18:00:28,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-02-14,34.0,25.0,28.4,38.3,25.0,30.3,22.4,71.2,0.0,0,0.0,,0,0,31.0,20.5,147.0,1011.3,35.4,10.3,254.9,22.1,9,,2016-02-14T06:14:13,2016-02-14T18:00:42,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-02-15,35.0,25.0,28.8,36.9,25.0,30.0,20.7,63.8,0.0,0,0.0,,0,0,37.1,20.9,131.0,1012.9,34.3,10.3,214.6,18.6,8,,2016-02-15T06:13:55,2016-02-15T18:00:56,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-02-16,35.0,24.0,28.6,35.7,24.0,29.4,18.8,56.7,0.0,0,0.0,,0,0,33.5,19.9,130.8,1013.7,32.3,10.3,256.4,22.1,9,,2016-02-16T06:13:36,2016-02-16T18:01:10,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-02-17,34.0,24.0,28.3,34.5,24.0,29.1,18.9,58.4,0.0,0,0.0,,0,0,26.6,22.3,119.6,1013.9,38.2,10.0,267.5,23.2,10,,2016-02-17T06:13:16,2016-02-17T18:01:23,0.3,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-02-18,34.0,22.0,28.2,34.1,22.0,28.5,17.7,55.1,0.0,0,0.0,,0,0,24.8,20.5,120.2,1012.9,27.9,10.0,275.6,23.9,10,,2016-02-18T06:12:55,2016-02-18T18:01:35,0.34,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-02-19,35.0,22.0,28.5,34.7,22.0,28.6,16.5,50.2,0.0,0,0.0,,0,0,27.7,16.6,112.2,1013.0,24.1,10.2,277.7,24.0,10,,2016-02-19T06:12:34,2016-02-19T18:01:46,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-02-20,34.0,23.0,28.1,34.5,23.0,28.1,16.8,53.3,0.0,0,0.0,,0,0,40.7,22.3,122.5,1013.9,25.9,10.0,266.7,23.0,10,,2016-02-20T06:12:11,2016-02-20T18:01:57,0.41,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48894099999,48900099999,VVTS,remote"
HoChiMinh,2016-02-21,34.0,22.0,27.6,34.0,22.0,27.9,17.9,57.7,0.0,0,0.0,,0,0,42.5,20.5,118.8,1013.6,21.2,9.9,277.9,24.2,10,,2016-02-21T06:11:48,2016-02-21T18:02:08,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS,remote"
HoChiMinh,2016-02-22,35.0,23.9,28.1,35.7,23.9,28.7,18.7,58.4,0.0,0,0.0,,0,0,29.9,18.4,119.0,1014.4,23.2,10.3,241.9,21.0,9,,2016-02-22T06:11:24,2016-02-22T18:02:18,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS,remote"
HoChiMinh,2016-02-23,34.0,24.0,28.1,37.3,24.0,29.4,19.9,62.4,0.0,0,0.0,,0,0,36.4,22.9,140.0,1013.2,25.8,9.9,256.4,22.0,10,,2016-02-23T06:11:00,2016-02-23T18:02:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS,remote"
HoChiMinh,2016-02-24,35.0,24.0,28.9,35.1,24.0,29.4,18.2,54.3,0.0,0,0.0,,0,0,42.5,16.6,78.3,1013.3,27.2,10.0,259.2,22.2,10,,2016-02-24T06:10:35,2016-02-24T18:02:36,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-02-25,32.0,24.0,28.3,32.9,24.0,29.0,18.0,54.6,0.0,0,0.0,,0,0,36.0,18.4,50.6,1014.6,56.2,10.1,214.2,18.7,8,,2016-02-25T06:10:09,2016-02-25T18:02:44,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
